Loading parameters

Initial system energy
-102740.39344255207 kJ/mol

MD run: 10000000 steps
#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
85.8%	8575000	8475.000001268018	-102372.23325752374	205.61284445074003	135	15:09
85.8%	8580000	8480.000001269036	-102651.5700064674	203.88912402241763	135	15:05
85.8%	8585000	8485.000001270055	-102543.37837096304	201.71856789575364	135	15:02
85.9%	8590000	8490.000001271073	-102197.01961537264	200.7060486159674	135	14:59
86.0%	8595000	8495.000001272092	-102762.99824206298	204.0072631177778	135	14:56
86.0%	8600000	8500.00000127311	-102230.89903430268	205.55702188529955	135	14:53
86.0%	8605000	8505.00000127413	-101875.18725273618	194.1930546171853	135	14:49
86.1%	8610000	8510.000001275148	-102201.5656861621	206.93167688886209	135	14:46
86.2%	8615000	8515.000001276167	-102375.05303513771	201.4256365509412	135	14:43
86.2%	8620000	8520.000001277185	-102081.09715250647	201.4581147461372	135	14:40
86.2%	8625000	8525.000001278204	-102462.3630468687	200.64982796522145	135	14:37
86.3%	8630000	8530.000001279222	-102392.67022113781	204.3629312064953	135	14:34
86.3%	8635000	8535.000001280241	-102348.00417782692	200.33593791628502	135	14:30
86.4%	8640000	8540.00000128126	-102636.8255061116	204.4705327051378	135	14:27
86.5%	8645000	8545.000001282278	-103060.9334133626	200.3984086008504	135	14:24
86.5%	8650000	8550.000001283297	-102238.12655867916	202.113019141623	135	14:21
86.5%	8655000	8555.000001284316	-103172.01008662069	201.8709497406671	135	14:18
86.6%	8660000	8560.000001285334	-102538.90169302234	203.20746450230791	135	14:14
86.7%	8665000	8565.000001286353	-102301.39419372845	200.07705280385392	135	14:11
86.7%	8670000	8570.000001287372	-102155.3050752785	204.31586885669117	135	14:08
86.8%	8675000	8575.00000128839	-102621.87288301904	203.31583863922654	135	14:05
86.8%	8680000	8580.000001289409	-102577.60779125895	198.07671058382698	135	14:02
86.8%	8685000	8585.000001290427	-102665.51268070191	202.12697048496767	135	13:58
86.9%	8690000	8590.000001291446	-102150.89814142417	199.13657224230113	135	13:55
87.0%	8695000	8595.000001292465	-102358.63172143791	203.6465094582411	135	13:52
87.0%	8700000	8600.000001293483	-101725.1079808157	201.28178620421738	135	13:49
87.0%	8705000	8605.000001294502	-101544.23816786008	206.1375784623043	135	13:46
87.1%	8710000	8610.00000129552	-101927.43139377609	203.35265428438225	135	13:42
87.2%	8715000	8615.00000129654	-102236.75042525958	206.79603378064866	135	13:39
87.2%	8720000	8620.000001297558	-102183.98806335079	203.07250185366607	135	13:36
87.2%	8725000	8625.000001298577	-102329.59854870196	203.58871452816075	135	13:33
87.3%	8730000	8630.000001299595	-102212.91303226585	199.50154409492737	135	13:30
87.3%	8735000	8635.000001300614	-101935.79685497936	202.64238823960824	135	13:26
87.4%	8740000	8640.000001301632	-101391.96761827031	199.94294408778026	135	13:23
87.5%	8745000	8645.000001302651	-102372.46200182056	203.14313882765163	135	13:20
87.5%	8750000	8650.00000130367	-102297.8149689124	202.92327694733044	135	13:17
87.5%	8755000	8655.000001304688	-102101.85135358339	202.15318656603853	135	13:14
87.6%	8760000	8660.000001305707	-102172.64150244975	202.4429145299306	135	13:11
87.7%	8765000	8665.000001306726	-101769.71047489392	202.19857081669625	135	13:07
87.7%	8770000	8670.000001307744	-102237.6134037124	200.3976234670783	135	13:04
87.8%	8775000	8675.000001308763	-102337.48088263022	202.79808906961767	135	13:01
87.8%	8780000	8680.000001309782	-101960.46051186649	198.68945568433276	135	12:58
87.8%	8785000	8685.0000013108	-102137.99781411607	199.0828009860571	135	12:55
87.9%	8790000	8690.000001311819	-102278.86962112132	200.99283981257736	135	12:51
88.0%	8795000	8695.000001312837	-102670.95056041004	204.02096400968904	135	12:48
88.0%	8800000	8700.000001313856	-101482.05497804517	198.57589639792332	135	12:45
88.0%	8805000	8705.000001314875	-102088.06914104894	198.8798485302279	135	12:42
88.1%	8810000	8710.000001315893	-102361.5995460567	200.4116553150387	135	12:39
88.2%	8815000	8715.000001316912	-102351.59040837409	203.72742311266478	135	12:35
88.2%	8820000	8720.00000131793	-101848.23037453741	202.07758983253316	135	12:32
88.2%	8825000	8725.00000131895	-102371.28774876753	201.20101143516135	135	12:29
88.3%	8830000	8730.000001319968	-102791.67897268245	202.72611304726846	135	12:26
88.3%	8835000	8735.000001320986	-101866.79280662397	205.60197736213706	135	12:23
88.4%	8840000	8740.000001322005	-101980.80297575053	203.71242071303794	135	12:19
88.5%	8845000	8745.000001323024	-102128.26994536025	201.5658202663655	135	12:16
88.5%	8850000	8750.000001324042	-101831.05746566551	198.41707468218135	135	12:13
88.5%	8855000	8755.000001325061	-101631.29968218971	201.15371849295607	135	12:10
88.6%	8860000	8760.00000132608	-101413.40571995592	202.07879018251728	135	12:07
88.7%	8865000	8765.000001327098	-102379.99317923049	200.2033339326534	135	12:03
88.7%	8870000	8770.000001328117	-102702.38524485007	202.48476632307353	135	12:00
88.8%	8875000	8775.000001329136	-102020.88379092235	200.3046880102558	135	11:57
88.8%	8880000	8780.000001330154	-101865.53415307403	202.42437573936058	135	11:54
88.8%	8885000	8785.000001331173	-102732.01956589613	201.41411852520673	135	11:51
88.9%	8890000	8790.000001332191	-102446.1525701913	199.66859653223955	135	11:48
89.0%	8895000	8795.00000133321	-102765.88629369065	203.4555504156913	135	11:44
89.0%	8900000	8800.000001334229	-102497.83926710999	200.11856204190812	135	11:41
89.0%	8905000	8805.000001335247	-101937.37873424264	202.57509690626014	135	11:38
89.1%	8910000	8810.000001336266	-102320.05250791693	205.74144604604837	135	11:35
89.2%	8915000	8815.000001337285	-102253.35244022589	203.2424305829213	135	11:32
89.2%	8920000	8820.000001338303	-102557.37069362588	203.79327339765064	135	11:28
89.2%	8925000	8825.000001339322	-102487.2550106477	201.65612222620496	135	11:25
89.3%	8930000	8830.00000134034	-102045.72815875383	201.16909790940187	135	11:22
89.3%	8935000	8835.00000134136	-102441.84864559956	201.72776460061144	135	11:19
89.4%	8940000	8840.000001342378	-102144.28568914672	204.7924438484355	135	11:16
89.5%	8945000	8845.000001343396	-102604.11805497017	202.1257615213849	135	11:12
89.5%	8950000	8850.000001344415	-102688.97444405127	200.37108331498513	135	11:09
89.5%	8955000	8855.000001345434	-102481.95484737959	203.08030331419567	135	11:06
89.6%	8960000	8860.000001346452	-102896.90062352689	201.70354793756422	135	11:03
89.7%	8965000	8865.000001347471	-102097.64508376643	204.28536919406565	135	11:00
89.7%	8970000	8870.00000134849	-101666.70571137778	204.1024245566238	135	10:56
89.8%	8975000	8875.000001349508	-102510.45754605485	197.48225393088015	135	10:53
89.8%	8980000	8880.000001350527	-101857.26150546921	201.7564958632272	135	10:50
89.8%	8985000	8885.000001351546	-102644.96004513139	200.505609027925	135	10:47
89.9%	8990000	8890.000001352564	-102224.78541329456	198.67832201904113	135	10:44
90.0%	8995000	8895.000001353583	-101633.2993208901	200.70314722369298	135	10:41
90.0%	9000000	8900.000001354601	-102509.23491764255	201.74343172758046	135	10:37
90.0%	9005000	8905.00000135562	-102382.7470275457	199.1113543036063	135	10:34
90.1%	9010000	8910.000001356639	-101885.17604942434	202.93985265638585	135	10:31
90.2%	9015000	8915.000001357657	-101906.19317480363	198.75592296127277	135	10:28
90.2%	9020000	8920.000001358676	-102258.57234673435	202.82983548655565	135	10:25
90.2%	9025000	8925.000001359695	-102609.5694052712	205.1284533787734	135	10:21
90.3%	9030000	8930.000001360713	-101914.25580528378	201.83206899462374	135	10:18
90.3%	9035000	8935.000001361732	-102091.16483933898	202.11504920412497	135	10:15
90.4%	9040000	8940.00000136275	-102107.94773000106	203.00800369567133	135	10:12
90.5%	9045000	8945.00000136377	-102159.05090050166	202.24670984074206	135	10:09
90.5%	9050000	8950.000001364788	-102365.3498170427	204.26789057428348	135	10:05
90.5%	9055000	8955.000001365806	-102164.48696835851	199.25794408544039	135	10:02
90.6%	9060000	8960.000001366825	-102257.80825433228	202.84447918789084	135	9:59
90.7%	9065000	8965.000001367844	-101936.84668758372	203.7879859766805	135	9:56
90.7%	9070000	8970.000001368862	-103304.61310809338	200.57403410742162	135	9:53
90.8%	9075000	8975.000001369881	-101916.05577317579	202.00914069476994	135	9:49
90.8%	9080000	8980.0000013709	-101955.5298943012	201.8637593494859	135	9:46
90.8%	9085000	8985.000001371918	-101911.58552098926	197.22430556363554	135	9:43
90.9%	9090000	8990.000001372937	-102521.59141389653	200.1829978513918	135	9:40
91.0%	9095000	8995.000001373955	-102646.34078701818	202.34923247722136	135	9:37
91.0%	9100000	9000.000001374974	-102074.78039627103	202.45070510373043	135	9:34
91.0%	9105000	9005.000001375993	-102015.69992135698	202.6277831871558	135	9:30
91.1%	9110000	9010.000001377011	-102756.40596819809	202.40866415238983	135	9:27
91.2%	9115000	9015.00000137803	-101555.29628873896	200.28407458337404	135	9:24
91.2%	9120000	9020.000001379049	-102304.48554276116	201.9333087309159	135	9:21
91.2%	9125000	9025.000001380067	-102080.56268944265	200.33222873427522	135	9:18
91.3%	9130000	9030.000001381086	-102373.25154719129	201.84619469638835	135	9:14
91.3%	9135000	9035.000001382105	-102328.03332343884	201.92553423429231	135	9:11
91.4%	9140000	9040.000001383123	-102391.81172287138	205.93972968792352	135	9:08
91.5%	9145000	9045.000001384142	-101751.18272728892	200.55860387763929	135	9:05
91.5%	9150000	9050.00000138516	-102355.69159077061	201.7393613875841	135	9:02
91.5%	9155000	9055.000001386179	-102619.73690739647	205.85672828825176	135	8:58
91.6%	9160000	9060.000001387198	-101858.81603504252	201.73863760898845	135	8:55
91.7%	9165000	9065.000001388216	-102312.58133838931	204.5569942189329	135	8:52
91.7%	9170000	9070.000001389235	-102881.45632282225	206.70776021955416	135	8:49
91.8%	9175000	9075.000001390254	-102517.97594041331	199.65733819845786	135	8:46
91.8%	9180000	9080.000001391272	-101944.5458607385	202.17759525582377	135	8:42
91.8%	9185000	9085.00000139229	-102036.62315066904	201.73089381506375	135	8:39
91.9%	9190000	9090.00000139331	-102342.22855172306	199.52481282998147	135	8:36
92.0%	9195000	9095.000001394328	-102341.38314447971	205.27529620625623	135	8:33
92.0%	9200000	9100.000001395347	-102386.12694086228	202.64904096897405	135	8:30
92.0%	9205000	9105.000001396365	-102660.24552231468	204.57588908494913	135	8:27
92.1%	9210000	9110.000001397384	-102820.91584653221	200.5145711141291	135	8:23
92.2%	9215000	9115.000001398403	-103087.16865730705	201.8000412193997	135	8:20
92.2%	9220000	9120.000001399421	-102015.55407096352	200.58959099756453	135	8:17
92.2%	9225000	9125.00000140044	-102725.98198265443	203.4440642197785	135	8:14
92.3%	9230000	9130.000001401459	-102449.66876856564	200.05337278267956	135	8:11
92.3%	9235000	9135.000001402477	-102597.63754093507	203.83982496858238	135	8:07
92.4%	9240000	9140.000001403496	-102204.79747712146	201.9569891105239	135	8:04
92.5%	9245000	9145.000001404514	-101819.52989633102	202.42002870007957	135	8:01
92.5%	9250000	9150.000001405533	-102617.58368185675	200.50096429632723	135	7:58
92.5%	9255000	9155.000001406552	-101786.08529977826	204.0841383042404	135	7:55
92.6%	9260000	9160.00000140757	-101899.01451253798	201.54181257025695	135	7:51
92.7%	9265000	9165.000001408589	-101675.75977357663	203.33631871285544	135	7:48
92.7%	9270000	9170.000001409608	-102396.00815203087	201.03953181349743	135	7:45
92.8%	9275000	9175.000001410626	-102037.67762071826	201.43106286166469	135	7:42
92.8%	9280000	9180.000001411645	-102411.79136695247	201.1649516842849	135	7:39
92.8%	9285000	9185.000001412664	-102190.27055481216	197.75878282366068	135	7:35
92.9%	9290000	9190.000001413682	-102508.53844193649	200.23860572709702	135	7:32
93.0%	9295000	9195.0000014147	-102797.94483305002	203.96275659597907	135	7:29
93.0%	9300000	9200.00000141572	-102116.37772372924	202.98875767516262	135	7:26
93.0%	9305000	9205.000001416738	-102547.9751797691	203.65890417973114	135	7:23
93.1%	9310000	9210.000001417757	-102300.77913293196	201.25151260355582	135	7:20
93.2%	9315000	9215.000001418775	-102081.13394107111	204.59455021216795	135	7:16
93.2%	9320000	9220.000001419794	-102324.18153358297	205.35609118480895	135	7:13
93.2%	9325000	9225.000001420813	-102183.57330376795	198.8361948154887	135	7:10
93.3%	9330000	9230.000001421831	-101991.3204199737	197.09936208434974	135	7:07
93.3%	9335000	9235.00000142285	-102506.04560452234	201.33016643716516	135	7:04
93.4%	9340000	9240.000001423869	-101592.39747524494	202.71144165224422	135	7:00
93.5%	9345000	9245.000001424887	-101749.60685323086	206.0522110751129	135	6:57
93.5%	9350000	9250.000001425906	-102311.56398919411	203.666387975071	135	6:54
93.5%	9355000	9255.000001426924	-102675.37156602042	201.99842881321655	135	6:51
93.6%	9360000	9260.000001427943	-102249.1050404748	204.42245547603736	135	6:48
93.7%	9365000	9265.000001428962	-102175.28056463134	199.04597909057097	135	6:44
93.7%	9370000	9270.00000142998	-102211.27595807007	202.41448537252245	135	6:41
93.8%	9375000	9275.000001430999	-102407.42782660108	200.39767962978087	135	6:38
93.8%	9380000	9280.000001432018	-102006.25947668776	202.16591796902608	135	6:35
93.8%	9385000	9285.000001433036	-102094.14506231854	203.73269795647283	135	6:32
93.9%	9390000	9290.000001434055	-102245.31837188965	200.60557095774138	135	6:28
94.0%	9395000	9295.000001435074	-102726.76363008609	203.80562735973166	135	6:25
94.0%	9400000	9300.000001436092	-102331.42493996676	202.0946880689702	135	6:22
94.0%	9405000	9305.00000143711	-102076.20238903351	201.45666662453567	135	6:19
94.1%	9410000	9310.00000143813	-102521.62375375861	197.86882042107558	135	6:16
94.2%	9415000	9315.000001439148	-102370.03990111826	202.24610797928898	135	6:13
94.2%	9420000	9320.000001440167	-102592.62170040654	206.65912424548657	135	6:09
94.2%	9425000	9325.000001441185	-102148.64175750269	200.21676464336497	135	6:06
94.3%	9430000	9330.000001442204	-102769.30328960344	202.87688820825383	135	6:03
94.3%	9435000	9335.000001443223	-102558.48386350926	199.05623175362638	135	6:00
94.4%	9440000	9340.000001444241	-102170.22181862826	198.95114059686748	135	5:57
94.5%	9445000	9345.00000144526	-101996.46478026314	196.31568373894123	135	5:53
94.5%	9450000	9350.000001446278	-101999.95660293242	198.76312641698124	135	5:50
94.5%	9455000	9355.000001447297	-102170.70776999788	197.63907555644937	135	5:47
94.6%	9460000	9360.000001448316	-101963.63547862787	202.55577031347525	135	5:44
94.7%	9465000	9365.000001449334	-102241.83842276037	199.78209928955536	135	5:41
94.7%	9470000	9370.000001450353	-102311.01247056713	198.72296969531416	135	5:37
94.8%	9475000	9375.000001451372	-101898.16129170638	203.63028616057167	135	5:34
94.8%	9480000	9380.00000145239	-102113.65420698142	202.07560678459137	135	5:31
94.8%	9485000	9385.000001453409	-102326.47211041069	203.47992194046617	135	5:28
94.9%	9490000	9390.000001454428	-102421.6641212902	203.36814728472496	135	5:25
95.0%	9495000	9395.000001455446	-102367.32442681864	206.1775479094016	135	5:22
95.0%	9500000	9400.000001456465	-101862.19690788817	200.75223918399638	135	5:18
95.0%	9505000	9405.000001457483	-102179.45900101028	202.28096922970678	135	5:15
95.1%	9510000	9410.000001458502	-102092.57599573303	201.32558081979946	135	5:12
95.2%	9515000	9415.00000145952	-102857.04586844565	203.42702894907526	135	5:09
95.2%	9520000	9420.00000146054	-102116.73807748267	203.59010786546244	135	5:06
95.2%	9525000	9425.000001461558	-101365.80016166763	201.38063048849128	135	5:02
95.3%	9530000	9430.000001462577	-101769.13539903937	202.09637235501881	135	4:59
95.3%	9535000	9435.000001463595	-102227.25386947999	200.65614086439817	135	4:56
95.4%	9540000	9440.000001464614	-102522.08482708829	203.57526854418816	135	4:53
95.5%	9545000	9445.000001465633	-102017.52873727772	202.93152759041706	135	4:50
95.5%	9550000	9450.000001466651	-102453.17079477059	201.46770052974063	135	4:46
95.5%	9555000	9455.00000146767	-101873.15805278206	199.2590579705443	135	4:43
95.6%	9560000	9460.000001468688	-101921.19822446536	207.5950797523644	135	4:40
95.7%	9565000	9465.000001469707	-102155.18465314806	199.9544828388384	135	4:37
95.7%	9570000	9470.000001470726	-102572.64244881924	199.64105101750047	135	4:34
95.8%	9575000	9475.000001471744	-103172.90427199565	200.80953873451315	135	4:30
95.8%	9580000	9480.000001472763	-102271.83991415659	201.50002074475503	135	4:27
95.8%	9585000	9485.000001473782	-102218.13425988331	198.27310006245148	135	4:24
95.9%	9590000	9490.0000014748	-102605.67297099624	200.35316052411642	135	4:21
96.0%	9595000	9495.000001475819	-102171.21768776188	203.85447064543416	136	4:18
96.0%	9600000	9500.000001476837	-103034.21244816436	205.71439856035386	136	4:15
96.0%	9605000	9505.000001477856	-102236.47448377684	205.726845162331	136	4:11
96.1%	9610000	9510.000001478875	-102498.84751927154	204.82242867072003	136	4:08
96.2%	9615000	9515.000001479893	-101692.07444575755	198.5361890116675	136	4:05
96.2%	9620000	9520.000001480912	-102246.49776192429	200.12065087574967	136	4:02
96.2%	9625000	9525.00000148193	-102307.40490617929	200.45830398151253	136	3:59
96.3%	9630000	9530.00000148295	-101901.49758597836	199.7606322303729	136	3:55
96.3%	9635000	9535.000001483968	-102363.70975918695	203.28211862098354	136	3:52
96.4%	9640000	9540.000001484987	-102337.39375837473	203.94567927839734	136	3:49
96.5%	9645000	9545.000001486005	-102459.54056983907	197.04854096909557	136	3:46
96.5%	9650000	9550.000001487024	-102056.86317159282	200.1065282752895	136	3:43
96.5%	9655000	9555.000001488042	-102247.40391774895	200.13838790279164	136	3:39
96.6%	9660000	9560.000001489061	-102202.14428529236	203.63145616749372	136	3:36
96.7%	9665000	9565.00000149008	-102408.38845857792	201.47410768591575	136	3:33
96.7%	9670000	9570.000001491098	-102239.08608545363	202.67003643165788	136	3:30
96.8%	9675000	9575.000001492117	-102508.972694912	203.04059018838473	136	3:27
96.8%	9680000	9580.000001493136	-102270.9375123852	201.18392676620158	136	3:24
96.8%	9685000	9585.000001494154	-101874.1525214403	200.34406563520284	136	3:20
96.9%	9690000	9590.000001495173	-102275.0432643788	201.98337725053736	136	3:17
97.0%	9695000	9595.000001496192	-101750.76621308504	203.23635393845387	136	3:14
97.0%	9700000	9600.00000149721	-102518.14723905409	199.6858743663174	136	3:11
97.0%	9705000	9605.000001498229	-101787.25904520229	195.0689644749662	136	3:08
97.1%	9710000	9610.000001499247	-102641.56827420043	204.60893142885905	136	3:04
97.2%	9715000	9615.000001500266	-102293.27238090662	197.57200905480045	136	3:01
97.2%	9720000	9620.000001501285	-102295.18543544924	201.39665880925256	136	2:58
97.2%	9725000	9625.000001502303	-101726.58190456731	199.7129641263993	136	2:55
97.3%	9730000	9630.000001503322	-102212.83501040703	201.68624698152593	136	2:52
97.3%	9735000	9635.00000150434	-101790.0156547497	206.01803093798802	136	2:48
97.4%	9740000	9640.00000150536	-101948.88017227734	206.74516846278482	136	2:45
97.5%	9745000	9645.000001506378	-102231.17992674187	201.6478761574137	136	2:42
97.5%	9750000	9650.000001507397	-101650.32638695976	202.92232533976645	136	2:39
97.5%	9755000	9655.000001508415	-102062.00154661573	202.71083812214806	136	2:36
97.6%	9760000	9660.000001509434	-102319.749641662	204.2796332133878	136	2:33
97.7%	9765000	9665.000001510452	-102565.73662676336	202.44514231413075	136	2:29
97.7%	9770000	9670.000001511471	-102177.88586713467	204.41948021869777	136	2:26
97.8%	9775000	9675.00000151249	-101981.54992278898	204.97152337049033	136	2:23
97.8%	9780000	9680.000001513508	-102719.81590549136	200.7146776595633	136	2:20
97.8%	9785000	9685.000001514527	-102390.72371259425	204.28113877811745	136	2:17
97.9%	9790000	9690.000001515546	-102047.42406152748	199.78027456558945	136	2:13
98.0%	9795000	9695.000001516564	-102131.29656650312	201.38779162704552	136	2:10
98.0%	9800000	9700.000001517583	-102696.92030441388	199.9455051869032	136	2:07
98.0%	9805000	9705.000001518601	-102060.00407461496	202.6736649780178	136	2:04
98.1%	9810000	9710.00000151962	-102233.21037815372	197.44546808408083	136	2:01
98.2%	9815000	9715.000001520639	-102348.73511920217	200.93710029555902	136	1:57
98.2%	9820000	9720.000001521657	-102162.99422719376	203.35083854614217	136	1:54
98.2%	9825000	9725.000001522676	-102354.66985149356	200.44303843046404	136	1:51
98.3%	9830000	9730.000001523695	-102118.27976105083	205.8008202038901	136	1:48
98.3%	9835000	9735.000001524713	-102268.70547664631	196.81802259943143	136	1:45
98.4%	9840000	9740.000001525732	-102549.65009988565	201.77395132086087	136	1:42
98.5%	9845000	9745.00000152675	-102202.74110339582	205.56312125293505	136	1:38
98.5%	9850000	9750.00000152777	-101801.90883728396	202.91551245956757	136	1:35
98.5%	9855000	9755.000001528788	-102222.29255665652	200.77319534762526	136	1:32
98.6%	9860000	9760.000001529806	-101646.29863311723	206.16375231986905	136	1:29
98.7%	9865000	9765.000001530825	-102312.20697264187	201.60073466974566	136	1:26
98.7%	9870000	9770.000001531844	-101738.12210614746	200.6114523540612	136	1:22
98.8%	9875000	9775.000001532862	-102253.49937229184	203.97170993728318	136	1:19
98.8%	9880000	9780.000001533881	-101971.73864070745	206.67239363621545	136	1:16
98.8%	9885000	9785.0000015349	-101733.16568701249	201.8876192614704	136	1:13
98.9%	9890000	9790.000001535918	-101973.59612199059	199.65313881810698	136	1:10
99.0%	9895000	9795.000001536937	-102522.48954460025	204.79261988893634	136	1:06
99.0%	9900000	9800.000001537956	-102015.75823012693	198.78784005257774	136	1:03
99.0%	9905000	9805.000001538974	-101806.7354960735	199.56443465603863	136	1:00
99.1%	9910000	9810.000001539993	-101910.51993589569	203.286014103393	136	0:57
99.2%	9915000	9815.000001541011	-102715.67313923268	202.30073302000872	136	0:54
99.2%	9920000	9820.00000154203	-102745.39450745983	203.6118762424767	136	0:51
99.2%	9925000	9825.000001543049	-101922.56611978495	202.3214897816059	136	0:47
99.3%	9930000	9830.000001544067	-102456.4554735967	202.34116265996894	136	0:44
99.3%	9935000	9835.000001545086	-101829.22810901795	203.58327315681447	136	0:41
99.4%	9940000	9840.000001546105	-102072.66609743563	205.98242743938138	136	0:38
99.5%	9945000	9845.000001547123	-102181.26115743956	204.1351024636632	136	0:35
99.5%	9950000	9850.000001548142	-102262.74639841076	199.63254566965728	136	0:31
99.5%	9955000	9855.00000154916	-102198.67053813348	202.51735272063266	136	0:28
99.6%	9960000	9860.00000155018	-102768.24791918974	197.59452550356926	136	0:25
99.7%	9965000	9865.000001551198	-101636.69787004171	201.63769123294858	136	0:22
99.7%	9970000	9870.000001552216	-102113.93592983065	201.78754011525834	136	0:19
99.8%	9975000	9875.000001553235	-102855.8513664417	198.65056598261108	136	0:15
99.8%	9980000	9880.000001554254	-102119.29277093522	203.88435904027648	136	0:12
99.8%	9985000	9885.000001555272	-102322.37550731376	204.54817914481586	136	0:09
99.9%	9990000	9890.000001556291	-102498.65466069523	196.07178278373337	136	0:06
100.0%	9995000	9895.00000155731	-101719.94190637069	204.09767667932655	136	0:03
100.0%	10000000	9900.000001558328	-102395.10143236117	202.02140603484028	136	0:00
100.0%	10005000	9905.000001559347	-102310.06343172723	202.32557087883364	136	23:59:57
100.1%	10010000	9910.000001560365	-102184.97697758349	204.03172900770585	136	23:59:54
100.2%	10015000	9915.000001561384	-102343.94925665203	200.98853971335697	136	23:59:51
100.2%	10020000	9920.000001562403	-101937.57618981786	203.24856787876004	136	23:59:48
100.2%	10025000	9925.000001563421	-101974.6992649869	198.3237316574049	136	23:59:45
100.3%	10030000	9930.00000156444	-101975.95960457623	204.52479075167872	136	23:59:41
100.3%	10035000	9935.000001565459	-102740.87442577304	200.79749897387228	136	23:59:38
100.4%	10040000	9940.000001566477	-101903.39031686028	202.10273397694556	136	23:59:35
100.5%	10045000	9945.000001567496	-102294.8028125274	205.49355893390145	136	23:59:32
100.5%	10050000	9950.000001568515	-102183.53866535099	206.13243573518417	136	23:59:29
100.5%	10055000	9955.000001569533	-102006.27796848817	206.59827425458198	136	23:59:25
100.6%	10060000	9960.000001570552	-102036.38215500442	201.95784390163143	136	23:59:22
100.7%	10065000	9965.00000157157	-102105.15732138185	200.54223601490582	136	23:59:19
100.7%	10070000	9970.00000157259	-101736.73198096175	204.7046282568151	136	23:59:16
100.8%	10075000	9975.000001573608	-102638.42470427975	200.23875895175127	136	23:59:13
100.8%	10080000	9980.000001574626	-102210.41581042763	203.85326033693264	136	23:59:10
100.8%	10085000	9985.000001575645	-102273.68171610637	202.68793916092488	136	23:59:06
100.9%	10090000	9990.000001576664	-102038.25785699207	201.45258737253494	136	23:59:03
101.0%	10095000	9995.000001577682	-102402.2316544028	202.14072670268936	136	23:59:00
101.0%	10100000	10000.0000015787	-102222.5070891832	203.8349385511568	136	23:58:57
101.0%	10105000	10005.00000157972	-102278.68641089601	201.48662610641912	136	23:58:54
101.1%	10110000	10010.000001580738	-102541.50165341329	202.73752627928565	136	23:58:50
101.2%	10115000	10015.000001581757	-101939.3659006441	199.98678174097867	136	23:58:47
101.2%	10120000	10020.000001582775	-102469.80298144417	197.82519150719565	136	23:58:44
101.2%	10125000	10025.000001583794	-102076.46577190561	201.24413552422243	136	23:58:41
101.3%	10130000	10030.000001584813	-101790.9725299608	203.2024655801574	136	23:58:38
101.3%	10135000	10035.000001585831	-102129.2674952657	203.58402941977718	136	23:58:34
101.4%	10140000	10040.00000158685	-102450.00547097018	198.98480123763227	136	23:58:31
101.5%	10145000	10045.000001587869	-102041.55231077084	202.85732882808438	136	23:58:28
101.5%	10150000	10050.000001588887	-102108.91511553572	202.6327663568551	136	23:58:25
101.5%	10155000	10055.000001589906	-102157.35629025102	200.11516692104817	136	23:58:22
101.6%	10160000	10060.000001590925	-102212.25831922656	201.55387913457395	136	23:58:19
101.7%	10165000	10065.000001591943	-103100.64366893563	204.52947277509875	136	23:58:15
101.7%	10170000	10070.000001592962	-102734.15496713435	199.99703178009406	136	23:58:12
101.8%	10175000	10075.00000159398	-102467.55926401168	200.42343264027153	136	23:58:09
101.8%	10180000	10080.000001594999	-102140.67828421388	205.2724325273147	136	23:58:06
101.8%	10185000	10085.000001596018	-102096.1330709774	201.7888917333799	136	23:58:03
101.9%	10190000	10090.000001597036	-102103.52791015571	203.74952251433518	136	23:57:59
102.0%	10195000	10095.000001598055	-102227.74544373062	204.8510711428512	136	23:57:56
102.0%	10200000	10100.000001599074	-101125.80203680694	203.5048514457089	136	23:57:53
