Loading parameters

Initial system energy
-102593.86190879252 kJ/mol

MD run: 10000000 steps
#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
68.4%	6840000	6740.0000009145515	-102984.13493776228	201.2712917544631	133	34:11
68.5%	6845000	6745.00000091557	-102480.42670313921	203.20911726397182	133	34:08
68.5%	6850000	6750.000000916589	-102158.77646862995	202.64908459081065	133	34:05
68.5%	6855000	6755.000000917607	-102895.68712009396	201.9194349537354	133	34:01
68.6%	6860000	6760.000000918626	-102521.89773579361	199.54581031068702	133	33:58
68.7%	6865000	6765.000000919645	-102977.81824619323	202.11624685008775	133	33:55
68.7%	6870000	6770.000000920663	-102101.29739656439	200.3823400432931	133	33:52
68.8%	6875000	6775.000000921682	-102052.2584391376	199.42424301285192	133	33:48
68.8%	6880000	6780.000000922701	-103294.22519897996	203.07530553422455	133	33:45
68.8%	6885000	6785.000000923719	-102323.09121730737	202.2681564057229	133	33:42
68.9%	6890000	6790.000000924738	-102572.38628886733	199.6111292304138	133	33:38
69.0%	6895000	6795.0000009257565	-102259.52328594774	205.18408066968033	133	33:35
69.0%	6900000	6800.000000926775	-102898.78584736725	208.66048078047527	133	33:32
69.0%	6905000	6805.000000927794	-103121.84644223284	204.90641849324246	133	33:29
69.1%	6910000	6810.000000928812	-102967.96130549116	198.50997945837062	133	33:25
69.2%	6915000	6815.000000929831	-102217.93546426063	202.82901420234356	133	33:22
69.2%	6920000	6820.00000093085	-102837.53728990955	205.50557973812033	133	33:19
69.2%	6925000	6825.000000931868	-102328.54231539788	204.3335358591871	133	33:15
69.3%	6930000	6830.000000932887	-102827.07716462435	201.99379703060313	133	33:12
69.3%	6935000	6835.0000009339055	-102532.37068436109	196.9607241577639	133	33:09
69.4%	6940000	6840.000000934924	-102530.60358047672	200.45696466586935	133	33:06
69.5%	6945000	6845.000000935943	-103007.22966049053	200.79578271371975	133	33:02
69.5%	6950000	6850.000000936961	-102478.07720086165	202.0265255255048	133	32:59
69.5%	6955000	6855.00000093798	-102971.80369924335	205.40334775234885	133	32:56
69.6%	6960000	6860.000000938999	-102595.19414814701	202.27518227861756	133	32:53
69.7%	6965000	6865.000000940017	-102847.61072200816	204.86843038183986	133	32:49
69.7%	6970000	6870.000000941036	-102657.81443502987	204.52510258510713	133	32:46
69.8%	6975000	6875.000000942055	-102535.80082574114	198.3550130500001	133	32:43
69.8%	6980000	6880.000000943073	-102893.10591191612	201.56309063882006	133	32:39
69.8%	6985000	6885.000000944092	-103394.54457992502	199.26186791880812	133	32:36
69.9%	6990000	6890.0000009451105	-102816.56484681321	201.50136945754434	133	32:33
70.0%	6995000	6895.000000946129	-102501.86341784382	208.62489887143056	133	32:30
70.0%	7000000	6900.000000947148	-102943.95978653198	203.91870303114155	133	32:26
70.0%	7005000	6905.000000948166	-103082.89934087731	198.79764816795765	133	32:23
70.1%	7010000	6910.000000949185	-102846.94565074239	199.00473907332807	133	32:20
70.2%	7015000	6915.000000950204	-102925.02066602325	200.84520620093727	133	32:17
70.2%	7020000	6920.000000951222	-102722.56770634418	200.51486092486172	133	32:13
70.2%	7025000	6925.000000952241	-103436.7586260084	203.32612895155938	133	32:10
70.3%	7030000	6930.00000095326	-103064.47136485483	195.5653478599711	133	32:07
70.3%	7035000	6935.000000954278	-102818.9020465021	201.9664696032681	133	32:04
70.4%	7040000	6940.000000955297	-103046.54763298761	201.88728999856787	133	32:00
70.5%	7045000	6945.0000009563155	-103037.78806498228	199.29866692829447	133	31:57
70.5%	7050000	6950.000000957334	-102820.86898043379	206.73699525573892	133	31:54
70.5%	7055000	6955.000000958353	-103032.65515646292	205.55830827611427	133	31:50
70.6%	7060000	6960.000000959371	-102464.48847094458	203.6432354053878	133	31:47
70.7%	7065000	6965.00000096039	-102285.22345267376	201.77104248051435	133	31:44
70.7%	7070000	6970.000000961409	-102375.65841072425	200.2089713246006	133	31:41
70.8%	7075000	6975.000000962427	-102645.3723280388	197.30394582091458	133	31:37
70.8%	7080000	6980.000000963446	-102237.75701517193	197.37556360161497	133	31:34
70.8%	7085000	6985.000000964465	-102578.80513470387	203.0450557045814	133	31:31
70.9%	7090000	6990.000000965483	-103362.99233495723	199.5569167662546	133	31:28
71.0%	7095000	6995.000000966502	-102792.29916047864	200.2067179658613	133	31:24
71.0%	7100000	7000.0000009675205	-103013.26685271971	202.92161686151985	133	31:21
71.0%	7105000	7005.000000968539	-102606.65783625888	201.13689819373568	133	31:18
71.1%	7110000	7010.000000969558	-102912.02092469856	205.45160877343557	133	31:14
71.2%	7115000	7015.000000970576	-102771.75377540337	200.50652433018195	133	31:11
71.2%	7120000	7020.000000971595	-102440.01218622271	200.87764160046893	133	31:08
71.2%	7125000	7025.000000972614	-102393.54798137955	198.52416393928434	133	31:05
71.3%	7130000	7030.000000973632	-102469.95922083268	205.85152118834569	133	31:01
71.3%	7135000	7035.000000974651	-102935.42404173268	197.75152512743267	133	30:58
71.4%	7140000	7040.0000009756695	-102266.92305726977	200.12782068389632	133	30:55
71.5%	7145000	7045.000000976688	-102991.606155294	200.97209316385837	133	30:52
71.5%	7150000	7050.000000977707	-103063.89068735344	199.38308192937012	133	30:48
71.5%	7155000	7055.000000978725	-102515.83307840256	201.59979980230415	133	30:45
71.6%	7160000	7060.000000979744	-102950.60619671457	202.55037060884797	133	30:42
71.7%	7165000	7065.000000980763	-102481.82386177173	201.95467450812527	133	30:39
71.7%	7170000	7070.000000981781	-102562.443793335	200.21832593393574	133	30:35
71.8%	7175000	7075.0000009828	-102801.61627649749	201.7839417838804	133	30:32
71.8%	7180000	7080.000000983819	-102647.80413713539	203.6098665399321	133	30:29
71.8%	7185000	7085.000000984837	-103524.70195677783	202.57211823212583	133	30:25
71.9%	7190000	7090.000000985856	-102941.85463372944	205.33999830595482	133	30:22
72.0%	7195000	7095.0000009868745	-102857.26450145105	200.1144415010027	133	30:19
72.0%	7200000	7100.000000987893	-102485.73571047187	201.80602713291188	133	30:16
72.0%	7205000	7105.000000988912	-102816.41847930709	199.58018987300045	133	30:12
72.1%	7210000	7110.00000098993	-102482.46280595707	200.2936382633831	133	30:09
72.2%	7215000	7115.000000990949	-102877.90367324464	204.2956404599497	133	30:06
72.2%	7220000	7120.000000991968	-102588.97973432345	201.79568894359886	133	30:03
72.2%	7225000	7125.000000992986	-102742.6085881088	200.48332487323896	133	29:59
72.3%	7230000	7130.000000994005	-102543.95994017879	202.46912089164266	133	29:56
72.3%	7235000	7135.000000995024	-102794.84631532896	200.38007048203386	133	29:53
72.4%	7240000	7140.000000996042	-103262.99251327524	203.9632257671399	133	29:49
72.5%	7245000	7145.000000997061	-102251.28615583153	200.90413240394287	133	29:46
72.5%	7250000	7150.0000009980795	-102948.47541236039	203.620011764229	133	29:43
72.5%	7255000	7155.000000999098	-102691.03162583662	201.47745877088474	133	29:40
72.6%	7260000	7160.000001000117	-102730.96024512872	202.7872256961359	133	29:36
72.7%	7265000	7165.000001001135	-102736.2786581209	200.1157787404632	133	29:33
72.7%	7270000	7170.000001002154	-102496.79554640315	198.7638366208656	133	29:30
72.8%	7275000	7175.000001003173	-103491.08890202362	197.2947961989794	133	29:27
72.8%	7280000	7180.000001004191	-103199.96793164872	197.17221833261542	133	29:23
72.8%	7285000	7185.00000100521	-102249.81206706772	205.51105247333567	133	29:20
72.9%	7290000	7190.000001006229	-102315.28546463279	202.26344019620322	133	29:17
73.0%	7295000	7195.000001007247	-103136.45273063844	201.1878858881229	133	29:14
73.0%	7300000	7200.000001008266	-102270.91263188282	200.15325362723678	133	29:10
73.0%	7305000	7205.0000010092845	-102579.75790682156	200.85437385377782	133	29:07
73.1%	7310000	7210.000001010303	-102239.4513387722	201.1408315783533	133	29:04
73.2%	7315000	7215.000001011322	-103054.74244849989	199.7990056063077	133	29:01
73.2%	7320000	7220.00000101234	-102400.4474599855	204.33751884210616	133	28:57
73.2%	7325000	7225.000001013359	-102984.91483791219	199.65513610607334	133	28:54
73.3%	7330000	7230.000001014378	-102761.2413870194	200.97986413281765	133	28:51
73.3%	7335000	7235.000001015396	-103170.79625134403	200.79523248129476	133	28:47
73.4%	7340000	7240.000001016415	-103333.90875686007	197.9123143100768	133	28:44
73.5%	7345000	7245.0000010174335	-102605.52001579665	199.4580371163282	133	28:41
73.5%	7350000	7250.000001018452	-102655.27879891777	201.12903919756286	133	28:38
73.5%	7355000	7255.000001019471	-102596.15108068474	203.09103534631996	133	28:34
73.6%	7360000	7260.000001020489	-102138.8696794128	205.70382745991537	133	28:31
73.7%	7365000	7265.000001021508	-102385.5493887891	198.82092924932087	133	28:28
73.7%	7370000	7270.000001022527	-102723.21483736113	202.9837836522608	133	28:25
73.8%	7375000	7275.000001023545	-102363.89419236034	201.38855034052628	133	28:21
73.8%	7380000	7280.000001024564	-102814.139554522	201.57939652834816	133	28:18
73.8%	7385000	7285.000001025583	-102674.4154862836	201.31126348685237	133	28:15
73.9%	7390000	7290.000001026601	-102732.14783554897	202.16695974056051	133	28:12
74.0%	7395000	7295.00000102762	-102925.78798297886	202.5942235928465	133	28:08
74.0%	7400000	7300.0000010286385	-102405.96831870172	199.89920346087925	133	28:05
74.0%	7405000	7305.000001029657	-102699.90717744548	204.85204300977304	133	28:02
74.1%	7410000	7310.000001030676	-102813.04975172458	198.43598941140218	133	27:59
74.2%	7415000	7315.000001031694	-102628.9617133732	199.0657745206403	133	27:55
74.2%	7420000	7320.000001032713	-102687.29340707278	199.1576213364598	133	27:52
74.2%	7425000	7325.000001033732	-103292.19771386497	202.33714398811222	133	27:49
74.3%	7430000	7330.00000103475	-103112.27563134581	203.89244734810276	133	27:45
74.3%	7435000	7335.000001035769	-102189.68501868611	202.37971116180813	133	27:42
74.4%	7440000	7340.000001036788	-102903.36148734903	198.6390041355932	133	27:39
74.5%	7445000	7345.000001037806	-102329.65593334427	197.7513758256826	133	27:36
74.5%	7450000	7350.000001038825	-102333.6566625936	200.36605070243343	133	27:32
74.5%	7455000	7355.0000010398435	-102656.2715025926	199.64869533058857	133	27:29
74.6%	7460000	7360.000001040862	-103026.27079578489	204.64151228637186	133	27:26
74.7%	7465000	7365.000001041881	-102475.63292082446	203.29186849430016	133	27:23
74.7%	7470000	7370.000001042899	-102691.43554142443	205.32027645745347	133	27:19
74.8%	7475000	7375.000001043918	-103162.02945841243	197.4286384236096	133	27:16
74.8%	7480000	7380.000001044937	-102804.15464642039	202.28014201325638	133	27:13
74.8%	7485000	7385.000001045955	-103301.60226400942	203.84802596487123	133	27:10
74.9%	7490000	7390.000001046974	-103085.96675468562	201.34177349408654	133	27:06
75.0%	7495000	7395.000001047993	-103334.38098003855	199.2282921375195	133	27:03
75.0%	7500000	7400.000001049011	-102644.73612744361	204.89425935267286	133	27:00
75.0%	7505000	7405.00000105003	-102981.37296771817	207.16840665321905	133	26:57
75.1%	7510000	7410.0000010510485	-102802.72818172444	205.46734905673907	133	26:53
75.2%	7515000	7415.000001052067	-102600.51361083426	206.18864933218936	133	26:50
75.2%	7520000	7420.000001053086	-103013.90594250755	198.28631415173092	133	26:47
75.2%	7525000	7425.000001054104	-103055.31999416882	204.28913184121984	133	26:44
75.3%	7530000	7430.000001055123	-102791.30339349015	198.13436250050074	133	26:40
75.3%	7535000	7435.000001056142	-102457.88770944951	202.57105670374418	133	26:37
75.4%	7540000	7440.00000105716	-102687.00637560384	201.81070950681436	133	26:34
75.5%	7545000	7445.000001058179	-102971.59917190531	201.76382713236674	133	26:31
75.5%	7550000	7450.0000010591975	-102639.94327022927	202.50442963125386	133	26:27
75.5%	7555000	7455.000001060216	-102230.41092626611	202.59348699783206	133	26:24
75.6%	7560000	7460.000001061235	-102698.81375592947	202.32222009459122	133	26:21
75.7%	7565000	7465.000001062253	-103240.78498631716	201.34297702610746	133	26:17
75.7%	7570000	7470.000001063272	-102307.36496984446	200.7906402025851	133	26:14
75.8%	7575000	7475.000001064291	-102341.3681670893	205.46914537438684	133	26:11
75.8%	7580000	7480.000001065309	-102542.79369567009	204.33214666234556	133	26:08
75.8%	7585000	7485.000001066328	-102616.58510319935	199.97825895988015	133	26:04
75.9%	7590000	7490.000001067347	-102785.43436444271	199.84829385334956	133	26:01
76.0%	7595000	7495.000001068365	-103140.66587754106	204.06955694321803	133	25:58
76.0%	7600000	7500.000001069384	-102607.70869571064	200.07211535765938	133	25:55
76.0%	7605000	7505.0000010704025	-102484.15756317973	201.50444469006825	133	25:51
76.1%	7610000	7510.000001071421	-102545.26402204018	200.90508300967636	133	25:48
76.2%	7615000	7515.00000107244	-102869.95617883746	203.8337984604447	133	25:45
76.2%	7620000	7520.000001073458	-102407.03498056903	206.45935317995955	133	25:42
76.2%	7625000	7525.000001074477	-102875.15178286703	202.37761027722772	133	25:38
76.3%	7630000	7530.000001075496	-103095.63998205913	202.75278215252007	133	25:35
76.3%	7635000	7535.000001076514	-102530.44860263122	202.62325908159832	133	25:32
76.4%	7640000	7540.000001077533	-102499.18237634795	203.0138923246426	133	25:29
76.5%	7645000	7545.000001078552	-102965.91301540239	197.3701534769069	133	25:25
76.5%	7650000	7550.00000107957	-102475.5465345988	198.89386830793933	133	25:22
76.5%	7655000	7555.000001080589	-103077.97913194448	204.85424194145577	133	25:19
76.6%	7660000	7560.0000010816075	-102810.800351209	199.6191209114345	133	25:16
76.7%	7665000	7565.000001082626	-102096.61468655337	201.52563357603663	133	25:12
76.7%	7670000	7570.000001083645	-102643.13823413337	201.32150308239173	133	25:09
76.8%	7675000	7575.000001084663	-102780.91661773389	201.6325509916349	133	25:06
76.8%	7680000	7580.000001085682	-102905.04968351964	200.2358911688695	133	25:03
76.8%	7685000	7585.000001086701	-102423.26057060901	198.40959106006824	133	24:59
76.9%	7690000	7590.000001087719	-103021.83014974184	201.3929627553879	133	24:56
77.0%	7695000	7595.000001088738	-102922.70445976732	203.96248756264498	133	24:53
77.0%	7700000	7600.000001089757	-102915.10563151073	198.31059160193232	133	24:50
77.0%	7705000	7605.000001090775	-102661.25559690828	205.9641754567759	133	24:46
77.1%	7710000	7610.000001091794	-103014.33660376072	198.58150669860714	133	24:43
77.2%	7715000	7615.000001092812	-103275.05069654249	199.4573896222997	133	24:40
77.2%	7720000	7620.000001093831	-103169.84425328439	202.5480052793604	133	24:37
77.2%	7725000	7625.00000109485	-103351.16780581232	200.17378632102535	133	24:33
77.3%	7730000	7630.000001095868	-103375.15420543728	200.28285965420736	133	24:30
77.3%	7735000	7635.000001096887	-102700.91318498971	202.06449405197566	133	24:27
77.4%	7740000	7640.000001097906	-102704.56956196483	198.65629369512135	133	24:24
77.5%	7745000	7645.000001098924	-102328.28107094439	199.21927788634528	133	24:21
77.5%	7750000	7650.000001099943	-103350.37736944761	202.10396165062	133	24:17
77.5%	7755000	7655.0000011009615	-102344.01093420433	207.64345075248946	133	24:14
77.6%	7760000	7660.00000110198	-102529.81612860598	198.9925610221943	133	24:11
77.7%	7765000	7665.000001102999	-101998.99106974388	197.61025163787093	133	24:08
77.7%	7770000	7670.000001104017	-102986.94973093923	205.93674090469662	133	24:05
77.8%	7775000	7675.000001105036	-103280.3762152479	202.65192989575084	133	24:01
77.8%	7780000	7680.000001106055	-102719.88237494882	206.0204008825856	133	23:58
77.8%	7785000	7685.000001107073	-103116.04938630527	205.67140360948414	133	23:55
77.9%	7790000	7690.000001108092	-102916.2403005017	205.64646733878186	133	23:52
78.0%	7795000	7695.000001109111	-102764.29152016342	201.39295926468125	133	23:48
78.0%	7800000	7700.000001110129	-102776.92857464217	200.3688923355813	133	23:45
78.0%	7805000	7705.000001111148	-102465.90255152015	201.93039348691715	133	23:42
78.1%	7810000	7710.0000011121665	-103447.0573036205	198.5225677397595	133	23:39
78.2%	7815000	7715.000001113185	-102834.33254982578	205.45746605937006	133	23:36
78.2%	7820000	7720.000001114204	-103170.6358960527	207.1805472136091	133	23:32
78.2%	7825000	7725.000001115222	-102013.42551606102	204.7528624248886	133	23:29
78.3%	7830000	7730.000001116241	-102959.44123970903	199.86085720436674	133	23:26
78.3%	7835000	7735.00000111726	-102704.31439105608	200.9735446061461	133	23:23
78.4%	7840000	7740.000001118278	-102694.12901175162	200.6249336811294	133	23:19
78.5%	7845000	7745.000001119297	-102880.63770254562	200.8479876914968	133	23:16
78.5%	7850000	7750.000001120316	-102872.7232287256	206.04194805127625	133	23:13
78.5%	7855000	7755.000001121334	-103143.88614606997	200.53212749684755	133	23:10
78.6%	7860000	7760.000001122353	-102089.76428615069	200.3706133146898	133	23:06
78.7%	7865000	7765.0000011233715	-102381.81521971524	202.9005796801471	133	23:03
78.7%	7870000	7770.00000112439	-103500.4002564745	204.58888661835326	133	23:00
78.8%	7875000	7775.000001125409	-102506.68823752087	199.89870059593997	133	22:57
78.8%	7880000	7780.000001126427	-103032.58998624142	200.05392928851631	133	22:54
78.8%	7885000	7785.000001127446	-102935.0302322749	200.6268271177947	133	22:50
78.9%	7890000	7790.000001128465	-102891.02223322308	201.11061352811095	133	22:47
79.0%	7895000	7795.000001129483	-102339.35133225145	198.20711555761054	133	22:44
79.0%	7900000	7800.000001130502	-102386.89894607943	203.427414749737	133	22:41
79.0%	7905000	7805.000001131521	-102960.41755726608	203.10332467390336	133	22:37
79.1%	7910000	7810.000001132539	-103302.89054643502	199.6358033924795	133	22:34
79.2%	7915000	7815.000001133558	-102836.39415691094	202.33592367463987	133	22:31
79.2%	7920000	7820.000001134576	-102738.33211034816	202.962491815893	133	22:28
79.2%	7925000	7825.000001135595	-102375.9392299219	199.78875705221884	133	22:24
79.3%	7930000	7830.000001136614	-102538.52373693744	204.3527085702265	133	22:21
79.3%	7935000	7835.000001137632	-102696.11823169282	198.7100805060802	133	22:18
79.4%	7940000	7840.000001138651	-103133.83037762577	200.81691820200282	133	22:15
79.5%	7945000	7845.00000113967	-102905.7221845761	202.37245114993738	133	22:12
79.5%	7950000	7850.000001140688	-103139.38292243145	202.5691501944701	133	22:08
79.5%	7955000	7855.000001141707	-102887.84349571262	201.10097074852416	133	22:05
79.6%	7960000	7860.0000011427255	-102979.62819677545	200.3028232818231	133	22:02
79.7%	7965000	7865.000001143744	-102732.99438478053	205.2084702556911	133	21:59
79.7%	7970000	7870.000001144763	-102228.99447664339	203.75364878112887	133	21:55
79.8%	7975000	7875.000001145781	-102678.26937662344	206.9414438949749	133	21:52
79.8%	7980000	7880.0000011468	-102743.93160419911	202.95641725140197	133	21:49
79.8%	7985000	7885.000001147819	-102901.21483867429	202.6124734860854	133	21:46
79.9%	7990000	7890.000001148837	-102684.6664118371	201.08233050559417	133	21:43
80.0%	7995000	7895.000001149856	-102968.41349705169	201.78092950686892	133	21:39
80.0%	8000000	7900.000001150875	-102807.74080354301	205.11426863258836	133	21:36
80.0%	8005000	7905.000001151893	-101755.80588916037	202.84918433716962	133	21:33
80.1%	8010000	7910.000001152912	-102867.89842781285	200.58726415405096	133	21:30
80.2%	8015000	7915.0000011539305	-102222.70812577847	202.028833801633	133	21:26
80.2%	8020000	7920.000001154949	-103164.59542188188	200.6041496964839	133	21:23
80.2%	8025000	7925.000001155968	-103174.91124770558	202.07385023416032	133	21:20
80.3%	8030000	7930.000001156986	-102942.84210803732	201.74459539327623	133	21:17
80.3%	8035000	7935.000001158005	-103099.9484308064	202.38855765974589	133	21:13
80.4%	8040000	7940.000001159024	-103022.97759675002	205.23916726838905	133	21:10
80.5%	8045000	7945.000001160042	-103252.05054823682	202.18277335066924	133	21:07
80.5%	8050000	7950.000001161061	-102829.01972526638	200.62247008444376	133	21:04
80.5%	8055000	7955.00000116208	-103322.48851049645	201.0643104865815	133	21:01
80.6%	8060000	7960.000001163098	-102663.38711787714	199.23324441413874	133	20:57
80.7%	8065000	7965.000001164117	-102032.64304955862	201.3448834510369	133	20:54
80.7%	8070000	7970.0000011651355	-102762.36328644026	202.46889196815138	133	20:51
80.8%	8075000	7975.000001166154	-102239.47338339733	197.66000923357083	133	20:48
80.8%	8080000	7980.000001167173	-103000.73819502816	199.49210936138593	133	20:44
80.8%	8085000	7985.000001168191	-102334.57415715884	205.70511949754413	133	20:41
80.9%	8090000	7990.00000116921	-102935.03256428754	201.4694999643641	133	20:38
81.0%	8095000	7995.000001170229	-102339.59823012725	202.06189672566902	133	20:35
81.0%	8100000	8000.000001171247	-103741.12441539997	202.15949854937276	133	20:31
81.0%	8105000	8005.000001172266	-102986.5364682232	203.2835401598633	133	20:28
81.1%	8110000	8010.0000011732845	-102986.2360394639	200.40249791097443	133	20:25
81.2%	8115000	8015.000001174303	-102302.57896430092	201.55108611102935	133	20:22
81.2%	8120000	8020.000001175322	-102914.82498025894	204.591548055799	133	20:19
81.2%	8125000	8025.00000117634	-102489.16556487558	201.64555777527752	133	20:15
81.3%	8130000	8030.000001177359	-102120.2715299516	202.42893147611179	133	20:12
81.3%	8135000	8035.000001178378	-102172.2487758142	199.1600799420579	133	20:09
81.4%	8140000	8040.000001179396	-102731.928775426	197.4576196774877	133	20:06
81.5%	8145000	8045.000001180415	-102387.27549286233	203.41965432298267	133	20:02
81.5%	8150000	8050.000001181434	-102725.37513513025	204.22879213332172	133	19:59
81.5%	8155000	8055.000001182452	-102807.97033094103	204.19103430496295	133	19:56
81.6%	8160000	8060.000001183471	-102859.31458502915	204.53007573194958	133	19:53
81.7%	8165000	8065.0000011844895	-102651.30073729483	203.82136796246147	133	19:49
81.7%	8170000	8070.000001185508	-103132.11335287569	203.5085478486451	133	19:46
81.8%	8175000	8075.000001186527	-103248.31371443672	202.96779930776125	133	19:43
81.8%	8180000	8080.000001187545	-102665.41836976679	202.85547384215275	133	19:40
81.8%	8185000	8085.000001188564	-102647.47779611126	202.74343450538757	133	19:37
81.9%	8190000	8090.000001189583	-102469.4442761084	200.49473252053784	133	19:33
82.0%	8195000	8095.000001190601	-103071.58639936196	206.2312949478239	133	19:30
82.0%	8200000	8100.00000119162	-102591.07342974888	204.2888685532243	133	19:27
82.0%	8205000	8105.000001192639	-102833.13272446906	200.24983591975425	133	19:24
82.1%	8210000	8110.000001193657	-102229.26424701884	202.54587498902652	133	19:20
82.2%	8215000	8115.000001194676	-102340.4844980971	198.87509891906373	133	19:17
82.2%	8220000	8120.0000011956945	-102476.3812833922	202.97986041761976	133	19:14
82.2%	8225000	8125.000001196713	-103274.89738783194	203.2918107981568	133	19:11
82.3%	8230000	8130.000001197732	-103197.44649748178	202.51664399674547	133	19:07
82.3%	8235000	8135.00000119875	-102236.05626194365	203.591576523776	133	19:04
82.4%	8240000	8140.000001199769	-102855.89939908683	199.71676821615674	133	19:01
82.5%	8245000	8145.000001200788	-102699.8191769328	204.1268502434581	133	18:58
82.5%	8250000	8150.000001201806	-102094.58878801763	203.71664073852705	133	18:54
82.5%	8255000	8155.000001202825	-103407.23165553436	197.46486995831515	133	18:51
82.6%	8260000	8160.000001203844	-102648.42959403759	200.61343624155202	133	18:48
82.7%	8265000	8165.000001204862	-102132.80899460847	204.13090153965362	133	18:45
82.7%	8270000	8170.000001205881	-102596.40709437616	203.51546070091737	133	18:42
82.8%	8275000	8175.0000012068995	-102437.32749458775	201.4369586302589	133	18:38
82.8%	8280000	8180.000001207918	-103149.35386341065	203.21267689946524	133	18:35
82.8%	8285000	8185.000001208937	-102873.25006144773	202.24859126653638	133	18:32
82.9%	8290000	8190.000001209955	-102233.56203189446	198.95030678149004	133	18:29
83.0%	8295000	8195.000001210974	-102848.4841510863	202.4659575916607	133	18:25
83.0%	8300000	8200.000001211993	-102162.35819980642	202.13564089340684	133	18:22
83.0%	8305000	8205.000001213011	-103067.48835329944	201.13742446537893	133	18:19
83.1%	8310000	8210.00000121403	-102634.48913259385	200.26238562473222	133	18:16
83.2%	8315000	8215.000001215049	-102892.18707816163	204.08436173621453	133	18:12
83.2%	8320000	8220.000001216067	-103298.87186824111	203.14266199231378	133	18:09
83.2%	8325000	8225.000001217086	-103189.7921811603	199.3316020160504	133	18:06
83.3%	8330000	8230.000001218104	-102298.62219269015	199.52173480224386	133	18:03
83.3%	8335000	8235.000001219123	-102627.22489909362	200.7203808581076	133	18:00
83.4%	8340000	8240.000001220142	-102566.17020216445	199.99988942223163	133	17:56
83.5%	8345000	8245.00000122116	-102688.09505747678	202.4089929127884	133	17:53
83.5%	8350000	8250.000001222179	-102691.13653163193	200.7609781929784	133	17:50
83.5%	8355000	8255.000001223198	-103159.58953117998	202.53139477268547	133	17:47
83.6%	8360000	8260.000001224216	-102079.84856615076	202.9616402321649	133	17:43
83.7%	8365000	8265.000001225235	-102586.17655861797	202.78219921575626	133	17:40
83.7%	8370000	8270.000001226254	-103334.86889857426	202.01246849682045	133	17:37
83.8%	8375000	8275.000001227272	-102899.02274786029	200.59255812432778	133	17:34
83.8%	8380000	8280.00000122829	-102938.99553474411	203.22465962429962	133	17:30
83.8%	8385000	8285.00000122931	-102724.19295135094	200.3316119110452	133	17:27
83.9%	8390000	8290.000001230328	-103079.16376946354	205.9791894115571	133	17:24
84.0%	8395000	8295.000001231347	-102536.20442666579	200.93988783775126	133	17:21
84.0%	8400000	8300.000001232365	-102781.90675924486	200.91397834303532	133	17:17
84.0%	8405000	8305.000001233384	-102137.70410880167	201.37818870549225	133	17:14
84.1%	8410000	8310.000001234403	-102724.22371426364	202.69291213762892	133	17:11
84.2%	8415000	8315.000001235421	-102621.43283749046	202.54493385539368	133	17:08
84.2%	8420000	8320.00000123644	-103413.07752961805	204.9199914502191	133	17:05
84.2%	8425000	8325.000001237458	-103267.24901168142	200.7485417211053	133	17:01
84.3%	8430000	8330.000001238477	-102485.83759335708	202.0315950368731	133	16:58
84.3%	8435000	8335.000001239496	-102540.64298467012	202.44922863685858	133	16:55
84.4%	8440000	8340.000001240514	-102319.5502667129	200.8670650979394	133	16:52
84.5%	8445000	8345.000001241533	-102463.16707848804	199.42124494589325	133	16:48
84.5%	8450000	8350.000001242552	-102053.8658089498	200.70995866868176	133	16:45
84.5%	8455000	8355.00000124357	-102317.05434433138	201.63818655698893	133	16:42
84.6%	8460000	8360.000001244589	-102707.8986881543	201.92628622434287	133	16:39
84.7%	8465000	8365.000001245608	-102370.15557381744	203.41174273581694	133	16:35
84.7%	8470000	8370.000001246626	-102801.9160853494	203.01099557073582	133	16:32
84.8%	8475000	8375.000001247645	-102999.31425044592	199.63781391475834	133	16:29
84.8%	8480000	8380.000001248663	-102522.39358138014	204.350169906125	133	16:26
84.8%	8485000	8385.000001249682	-102601.41939956322	198.07476423544296	133	16:22
84.9%	8490000	8390.0000012507	-103100.75122935884	199.11405529636897	133	16:19
85.0%	8495000	8395.00000125172	-103192.58344927942	204.62654033608788	133	16:16
85.0%	8500000	8400.000001252738	-103131.13764199335	199.1339348403773	133	16:13
85.0%	8505000	8405.000001253757	-103199.66060236841	202.31060986127204	133	16:10
85.1%	8510000	8410.000001254775	-102196.03094873065	202.8202566951806	133	16:06
85.2%	8515000	8415.000001255794	-102813.57625427656	199.22010051406207	133	16:03
85.2%	8520000	8420.000001256813	-102388.53369818907	200.3220003733049	133	16:00
85.2%	8525000	8425.000001257831	-102699.47432114463	204.02231259244874	133	15:57
85.3%	8530000	8430.00000125885	-102474.95023799269	197.79978621237515	133	15:53
85.3%	8535000	8435.000001259868	-102995.38277913025	199.8760541615191	133	15:50
85.4%	8540000	8440.000001260887	-102704.05268318811	199.9109328681356	133	15:47
85.5%	8545000	8445.000001261906	-103153.58871843573	200.71406358828565	133	15:44
85.5%	8550000	8450.000001262924	-102580.62503176881	204.1728483484254	133	15:40
85.5%	8555000	8455.000001263943	-102795.12878615502	201.25673310155085	133	15:37
85.6%	8560000	8460.000001264962	-102948.39473184757	202.10226384571942	133	15:34
85.7%	8565000	8465.00000126598	-102370.93814295577	202.53158580096388	133	15:31
